0.347000883,0.470776836,0
0.542909858,0.499520356,0
0.479372246,0.392974284,0
0.578591851,0.577621501,0
0.481982725,0.418933693,0
0.491680518,0.397163972,0
0.425961664,0.567874849,0
0.629804682,0.418370011,0
0.437432741,0.472426627,0
0.446350635,0.563396564,0
0.604699065,0.410176074,0
0.620142482,0.497495643,0
0.478945937,0.604803489,0
0.604360168,0.512754137,0
0.567073199,0.39122478,0
0.603105216,0.452209735,0
0.541939499,0.505863896,0
0.503180709,0.591316034,0
0.480559444,0.374054568,0
0.437566786,0.387294553,0
0.486708307,0.492106116,0
0.537674987,0.408480959,0
0.458831146,0.41537153,0
0.534371415,0.502122511,0
0.583329304,0.483474439,0
0.348655036,0.521775205,0
0.53944491,0.461599886,0
0.627871912,0.566828315,0
0.59970658,0.587818117,0
0.373835121,0.47771027,0
0.522213411,0.414628086,0
0.632056625,0.488043657,0
0.553091901,0.518012985,0
0.410680048,0.565868963,0
0.46746405,0.533251281,0
0.467365726,0.478665569,0
0.499075661,0.371505589,0
0.493394798,0.627428811,0
0.485387655,0.514115347,0
0.447741826,0.450096579,0
0.493020418,0.569590162,0
0.475004948,0.368650203,0
0.566093988,0.571590991,0
0.635110066,0.531710463,0
0.591471575,0.546584027,0
0.603515212,0.435197861,0
0.456768392,0.459836286,0
0.436112151,0.644702519,0
0.535054194,0.419707202,0
0.425280584,0.407434819,0
0.444862656,0.386728366,0
0.543062187,0.506016188,0
0.497672362,0.432189544,0
0.421944026,0.521511971,0
0.518060393,0.401455314,0
0.596686261,0.539802947,0
0.369860796,0.467429493,0
0.479210955,0.471691408,0
0.582419151,0.425198739,0
0.47609374,0.462499498,0
0.511182166,0.532609311,0
0.504822106,0.458934406,0
0.405319323,0.402076217,0
0.41460628,0.432255078,0
0.499139181,0.640551539,0
0.504336467,0.451887752,0
0.546334953,0.402378995,0
0.472830762,0.459035628,0
0.418790421,0.505561972,0
0.388338718,0.470757865,0
0.468062468,0.382563045,0
0.596752335,0.477745077,0
0.671263843,0.450989825,0
0.579651191,0.42610618,0
0.419734406,0.461826958,0
0.469012951,0.545017121,0
0.566893092,0.476918201,0
0.452336901,0.571960997,0
0.528688634,0.514773568,0
0.465707599,0.437557302,0
0.612742567,0.447571134,0
0.460923552,0.509579916,0
0.609850372,0.455728463,0
0.51090536,0.507565004,0
0.432626139,0.603999481,0
0.594218852,0.45110384,0
0.443099626,0.504820324,0
0.486559315,0.610110049,0
0.592186491,0.500736235,0
0.448923794,0.402856659,0
0.356482501,0.453099427,0
0.515747684,0.576682183,0
0.635720121,0.440874743,0
0.58892731,0.52801469,0
0.507024556,0.623424986,0
0.564764001,0.419841632,0
0.551725037,0.565931586,0
0.56845847,0.603354222,0
0.536004722,0.44985785,0
0.396223511,0.444125247,0
0.116229146,0.160711508,1
0.114715219,0.122113618,1
0.137008696,0.086728423,1
0.030042313,0.248664702,1
0.163939193,0.118251828,1
0.062051896,0.072225505,1
0.144209612,0.021665303,1
0.037809212,0.111753154,1
0.023326105,0.196590126,1
0.095512457,0.009198331,1
0.082004768,0.040171733,1
0.007317675,0.113622466,1
0.022096473,0.196979206,1
0.142776949,0.036870624,1
0.034083204,0.124277032,1
0.031650391,0.053798645,1
0.177429596,0.05579587,1
0.035093888,0.080907315,1
0.058279273,0.023335807,1
0.164125654,0.031299828,1
0.105108361,0.098662366,1
0.181914638,0.094287853,1
0.15679495,0.034146872,1
0.074649605,0.089752103,1
0.051209139,0.072322299,1
0.11704206,0.043665704,1
0.022053873,0.17374558,1
0.199744405,0.07118359,1
0.012229178,0.066598866,1
0.029848933,0.131310602,1
0.170758631,0.133465315,1
0.076304844,0.029417735,1
0.006469398,0.107652947,1
0.038533879,0.173669552,1
0.123949931,0.155486811,1
0.067973716,0.068071837,1
0.182171814,0.078567282,1
0.027087457,0.120685898,1
0.138250822,0.145659542,1
0.017716153,0.007994511,1
0.120983647,0.043247348,1
0.023219809,0.125786577,1
0.087305183,0.086306184,1
0.104899832,0.057760975,1
0.010110134,0.182255363,1
0.109585619,0.003495924,1
0.116948311,0.055607661,1
0.106447149,0.083072385,1
0.116477352,9.45E-04,1
0.141659183,0.097659743,1
0.115683414,0.126527526,1
0.129505087,0.076134177,1
0.042264649,0.040876875,1
0.086899996,0.132551841,1
0.051140197,0.004398464,1
0.090524855,0.071057825,1
0.109585796,0.045615,1
0.100476427,0.012750342,1
0.153056507,0.032515379,1
0.057359333,0.025811579,1
0.083103842,0.183957389,1
0.047025545,0.022020442,1
0.105541333,0.120402139,1
0.102004324,0.068395221,1
0.110845148,0.055206978,1
0.168945151,0.091021468,1
0.025613692,0.031155229,1
0.165803368,0.105557348,1
0.113412772,0.08442302,1
0.114685628,0.019680915,1
0.131019647,0.020648772,1
0.048158609,0.185429403,1
0.146810388,0.031592015,1
0.024055363,0.12547139,1
0.060784955,0.045026585,1
0.066296202,0.072775537,1
0.177396743,0.166475955,1
0.013443696,0.137435553,1
4.03E-05,0.006185378,1
0.072481566,0.058255237,1
0.007166396,0.150030985,1
0.118730327,0.091539538,1
0.060915165,0.163223861,1
0.05166486,0.142629392,1
0.124776723,0.050815063,1
0.013244537,0.07750308,1
0.02850724,0.018466187,1
0.079259054,0.002837206,1
0.049780884,0.029790529,1
0.125788033,0.049903027,1
0.104149579,0.081648368,1
0.131372707,0.043539494,1
0.086405043,0.098066114,1
0.150292185,0.062666351,1
0.057670429,0.047920193,1
0.081864116,0.045700634,1
0.16755152,0.050201217,1
0.128742354,0.165090912,1
0.040066576,0.106070662,1
0.078345837,0.096801216,1
0.928308577,0.959833243,2
0.932675273,0.819074149,2
0.92915771,0.9089092,2
0.833501344,0.979544337,2
0.916043211,0.959640175,2
0.939210652,0.843722906,2
0.805812615,0.99052243,2
0.939420904,0.847831182,2
0.995915252,0.926802596,2
0.833847037,0.875458385,2
0.895845396,0.807805308,2
0.784006437,0.943070812,2
0.916020631,0.907824649,2
0.916248516,0.90479378,2
0.996724206,0.919796493,2
0.976544939,0.844242653,2
0.982672681,0.875005844,2
0.886463144,0.916430814,2
0.969500894,0.851965314,2
0.948794966,0.839894751,2
0.875484192,0.97714352,2
0.788213822,0.990213302,2
0.851097614,0.871092701,2
0.926506342,0.991394361,2
0.939379021,0.903101652,2
0.963324292,0.939034023,2
0.86038221,0.93382374,2
0.791421716,0.819662274,2
0.998353004,0.818871318,2
0.965624964,0.891353176,2
0.838138385,0.885021982,2
0.863381137,0.933485573,2
0.831585867,0.941030558,2
0.855158504,0.95314316,2
0.884876544,0.955727602,2
0.847155116,0.868594617,2
0.894537918,0.863973007,2
0.815480877,0.913060337,2
0.908305483,0.999592469,2
0.811345727,0.886639124,2
0.884145846,0.98495338,2
0.926495243,0.935211956,2
0.817671774,0.929065414,2
0.901614238,0.86708796,2
0.860624127,0.859323884,2
0.946138527,0.895959206,2
0.925175247,0.824687707,2
0.871965129,0.856296252,2
0.897390767,0.967876457,2
0.874004665,0.912959884,2
0.97885269,0.843477631,2
0.798168927,0.881181748,2
0.887361861,0.888499595,2
0.930909231,0.984060593,2
0.88910313,0.954413499,2
0.873660318,0.980979661,2
0.800500617,0.910985563,2
0.908224766,0.963344048,2
0.78810889,0.915268493,2
0.931926096,0.956844661,2
0.787847274,0.915344798,2
0.838789318,0.838371586,2
0.86450496,0.858022253,2
0.969033932,0.937348917,2
0.81514637,0.878214117,2
0.869418884,0.793937227,2
0.920081617,0.998770181,2
0.919425299,0.865618494,2
0.887930884,0.907644262,2
0.854852785,0.945053611,2
0.877514739,0.865789986,2
0.985837905,0.927536137,2
0.822323746,0.88365629,2
0.838032949,0.973290658,2
0.798727146,0.905929275,2
0.864513244,0.836767632,2
0.953083259,0.844306283,2
0.884683067,0.944999711,2
0.954096354,0.833075555,2
0.958265935,0.828692494,2
0.990111331,0.902967021,2
0.860003144,0.864201129,2
0.918794573,0.933577945,2
0.984472314,0.935108057,2
0.925874372,0.920472599,2
0.966326913,0.919342709,2
0.9324194,0.854938369,2
0.891284944,0.913595491,2
0.890480863,0.882828148,2
0.987627372,0.964957431,2
0.884384936,0.967803617,2
0.923660247,0.90214023,2
0.989924704,0.912014002,2
0.794001404,0.938305819,2
0.865328316,0.92982488,2
0.843160549,0.935353144,2
0.926454126,0.847887837,2
0.989324797,0.965572266,2
0.800237828,0.905557123,2
0.894615391,0.967371237,2
